数据导出
唯一标识,商品编码,商户编码,图片链接,审核状态,异常标识
TMT000000007934809	,000000011269882796		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/_ZaaNkSPIRGUzGz9xRUSKA.png	,1	,1	
TMT000000007934812	,000000011269883136		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/N0wlswkrgB_Wsx_WKCw1yw.png	,1	,1	
TMT000000007934822	,000000011269888134		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/VrCHiCSnmfHyY1Zwj6n2_A.png	,1	,1	
TMT000000007934800	,000000011269878067		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/rDyI1YpI5FM5qIPFH5_R9Q.png	,1	,1	
TMT000000007934817	,000000011269887262		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/8HEWIN5Wn6n1QG4b6B3fLg.png	,1	,1	
TMT000000007934816	,000000011269886368		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/5kN7JsYMgDlh10BjrsoNwg.png	,1	,1	
TMT000000007934799	,000000011269877831		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/0dIaxop5CuPfQv2ULToE0A.png	,1	,1	
TMT000000007934820	,000000011269887845		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/p_AcT1251SKNioGieG8UWg.png	,1	,1	
TMT000000007934808	,000000011269882407		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/wMBNqUTTrorYiVJJP-lKaA.png	,1	,1	
TMT000000007934796	,000000011269877212		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/9hRV91wyOJGh6jy6NtnVEQ.png	,1	,1	
TMT000000007934805	,000000011269879528		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/hP9n0_ew1LA3LoUAt_xKFg.png	,1	,1	
TMT000000007934824	,000000011269888297		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/2JiqoqafMLf7a6h-VEu65Q.png	,1	,1	
TMT000000007934814	,000000011269883302		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/x5Zd60Wb0fZdk43Ii9_BqQ.png	,1	,1	
TMT000000007934807	,000000011269881964		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/sXZLAHUk2mvwy4HF36t7sg.png	,1	,1	
TMT000000007934798	,000000011269877436		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/tphr4KEVRu5TSwpUT_HQiA.png	,1	,1	
TMT000000007934811	,000000011269883093		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Ipw5-RXwDr-HXIvBF-CobQ.png	,1	,1	
TMT000000007934803	,000000011269878810		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/sZaXjzZUJr-ee-2UV0HFGw.png	,1	,1	
TMT000000007934810	,000000011269883010		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/U1jHoo5FOrZsO9oRn083tg.png	,1	,1	
TMT000000007934819	,000000011269887656		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/MO78Fqhwwq2D_57tbeQUWA.png	,1	,1	
TMT000000007934579	,000000011269865052		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/2NURwJcZEO3yhRMYbtev5g.png	,1	,1	
TMT000000007934587	,000000011269869335		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/ujet7mxm2ARO1m0fkuXgcw.png	,1	,1	
TMT000000007934596	,000000011269872468		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/ly6zRD5Ysf3X5MUdKj3t-w.png	,1	,1	
TMT000000007934600	,000000011269876504		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/sFo1uIjo9D01r3Ub-BK8NA.png	,1	,1	
TMT000000007934585	,000000011269867779		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/xpjhEvpbCoa000-8vIAlag.png	,1	,1	
TMT000000007934592	,000000011269871398		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/_OJE65rsfiU93H-EoSPVqA.png	,1	,1	
TMT000000007934595	,000000011269872380		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/d1ge9x_9J9ys3xcBLXN7zQ.png	,1	,1	
TMT000000007934598	,000000011269873219		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/1pgwfWt9N5yOO52C7XFgkA.png	,1	,1	
TMT000000007934583	,000000011269866382		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/buY4R4y28LDICK2RU0VOBA.png	,1	,1	
TMT000000007934599	,000000011269875520		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Pi268HQSDrZMrGQIUzRHrA.png	,1	,1	
TMT000000007934581	,000000011269865623		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/28DLD9p4_mBbzqeqhaS0wQ.png	,1	,1	
TMT000000007934594	,000000011269872273		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/P23-UIO8Wr39Bm5jRAKmdQ.png	,1	,1	
TMT000000007934589	,000000011269869995		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/pozj7Zuj5eQWFxFs4E9FzA.png	,1	,1	
TMT000000007934590	,000000011269870980		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/kZ_HgRa5f_FuokkZibITQw.png	,1	,1	
TMT000000007934574	,000000011269862937		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/haT0lWyeV_2qqSEEYUbinw.png	,1	,1	
TMT000000007934572	,000000011269861795		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/nhHOXjmJia-38GOMMTUZnA.png	,1	,1	
TMT000000007934576	,000000011269864040		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/hQvL5gimbb-cPiemgQe5Jg.png	,1	,1	
TMT000000007934578	,000000011269864726		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/NHsFxatYUMZIcShPJdgrLg.png	,1	,1	
TMT000000007934360	,000000011269857724		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/F0VdmGBa_fHbGBw0EEjIvQ.png	,1	,1	
TMT000000007934349	,000000011269850922		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/AV2hLcdLQpt3xOyjcslbaA.png	,1	,1	
TMT000000007934363	,000000011269859050		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Mh3dOzS4uMo8jxW1luMC4Q.png	,1	,1	
TMT000000007934361	,000000011269858092		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Vl75EFZrjCDFKxMPHvGyCQ.png	,1	,1	
TMT000000007934094	,000000011269841509		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/kxY578WBDvl2nzCLHegglw.png	,1	,1	
TMT000000007934097	,000000011269843183		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/WMkNLiQC2uMkOqZhAc69pQ.png	,1	,1	
TMT000000007934095	,000000011269842335		,0070485868	,http://uimgproxy.suning.cn/uimg1/sop/commodity/T1LpW5FQ4sn7MvcT1o7pmw.png	,1	,1	
TMT000000007933784	,000000011267183288		,0070647832	,https://image.suning.com/uimg/sop/transparent/197843592710265269304134.png	,1	,1	
TMT000000007933582	,000000011267182520		,0070647832	,https://image.suning.com/uimg/sop/transparent/666487235175780935521822.png	,1	,1	
TMT000000007933584	,000000011267183938		,0070647832	,https://image.suning.com/uimg/sop/transparent/675713119824516268998891.png	,1	,1	
TMT000000007933583	,000000011267183899		,0070647832	,https://image.suning.com/uimg/sop/transparent/689936579423286765203662.png	,1	,1	
TMT000000007933585	,000000011267183850		,0070647832	,https://image.suning.com/uimg/sop/transparent/151814018512766310644758.png	,1	,1	
TMT000000007933289	,000000011268782036		,0010187569	,https://image.suning.com/uimg/sop/transparent/176732672842363686975459.png	,1	,1	
TMT000000007933206	,000000011267183751		,0070647832	,https://image.suning.com/uimg/sop/transparent/144990230710321488542538.png	,1	,1	
TMT000000007932618	,000000011269735879		,0070494991	,http://uimgproxy.suning.cn/uimg1/sop/commodity/xhAGtJUbQe2cytzT1aaKlg.png	,1	,1	
TMT000000007932462	,000000011267184169		,0070647832	,https://image.suning.com/uimg/sop/transparent/904510952122842668284574.png	,1	,1	
TMT000000007932331	,000000011267184026		,0070647832	,https://image.suning.com/uimg/sop/transparent/786120931143742637331013.png	,1	,1	
TMT000000007931885	,000000011267185264		,0070647832	,https://image.suning.com/uimg/sop/transparent/181096892613013839615366.png	,1	,1	
TMT000000007931833	,000000011269691842		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/ubj55Ddsp-91gepkOQAuvw.png	,1	,1	
TMT000000007931830	,000000011269689416		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/YzWL6oXOmQBtkbTGm_xBWA.png	,1	,1	
TMT000000007931827	,000000011269688333		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/NWlTumO0AklYkthbtGu-yA.png	,1	,1	
TMT000000007931825	,000000011269688001		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/3ONcCNfUe3iwB9DivYo3jw.png	,1	,1	
TMT000000007931831	,000000011269691405		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/fEfJPxNGKMQWLG-7emF8Tg.png	,1	,1	
TMT000000007931829	,000000011269688714		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/2Z1c8aQKKcfUuQN8Jdqvaw.png	,1	,1	
TMT000000007931824	,000000011269687129		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/2VjJ3jPA8vJk9UkGl4UIsQ.png	,1	,1	
TMT000000007931828	,000000011269688452		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/8uMRwcMjkSIXopCnyGqz4g.png	,1	,1	
TMT000000007931837	,000000011269692634		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/pPcDMwvl_UE8s8fRQ_yS9w.png	,1	,1	
TMT000000007931836	,000000011269692490		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/P5BPfxeWY9mxONfl7LU2cg.png	,1	,1	
TMT000000007931832	,000000011269691704		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/1As6xK2eBmGafdwmz9ypXw.png	,1	,1	
TMT000000007931835	,000000011269692216		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/UgjNXF0evzWeY9AxF7u89g.png	,1	,1	
TMT000000007931839	,000000011269695465		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/T_PWjlGt4e4gu-KHSUGbjw.png	,1	,1	
TMT000000007931826	,000000011269688168		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/y2zrUR79QA-E1NOiMqqjeQ.png	,1	,1	
TMT000000007931823	,000000011269686301		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/-i59DTj25_QLuV6swvdi6Q.png	,1	,1	
TMT000000007931834	,000000011269692034		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/ogqX-gBlxrl5hMU6MnXm6Q.png	,1	,1	
TMT000000007931840	,000000011269695755		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/bpwtb3r56wvQMmIfAXuduA.png	,1	,1	
TMT000000007931838	,000000011269694214		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/16oeAoIwXEROSUgDeE9Tow.png	,1	,1	
TMT000000007931493	,000000011269675085		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/E4gBVTTX5r-7Mn6tJ59hFQ.png	,1	,1	
TMT000000007931500	,000000011269680351		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/il9OHqrlUvIIiLdtfOhUGg.png	,1	,1	
TMT000000007931492	,000000011269674657		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Vbg3j9qLmHaRRqETq7LENg.png	,1	,1	
TMT000000007931490	,000000011269673814		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/zVerBsFa7L444C0kbkSoBw.png	,1	,1	
TMT000000007931497	,000000011269678969		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/ix54oHJsOha4B9xXk6k3Cw.png	,1	,1	
TMT000000007931491	,000000011269674393		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/7OKvOqgRD_WLHQk_Jpq1BQ.png	,1	,1	
TMT000000007931494	,000000011269676120		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/tP28WKKasuQIwHooUGj9pw.png	,1	,1	
TMT000000007931502	,000000011269682231		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/i3CFnWIVNxtvdVKZXdNRYQ.png	,1	,1	
TMT000000007931496	,000000011269678478		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/TmP-VItyBnqJ9KN-79O6oQ.png	,1	,1	
TMT000000007931504	,000000011269683283		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/dcJwmmwCubmngZ3YtTN3GQ.png	,1	,1	
TMT000000007931495	,000000011269677585		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/T7OX0UNdGIbadzdHWmNT2A.png	,1	,1	
TMT000000007931503	,000000011269682528		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/4Zmuh6oLfntdrCoNO6n_PQ.png	,1	,1	
TMT000000007931505	,000000011269683430		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/wPQyUKkxDnPHyK6kveeIyw.png	,1	,1	
TMT000000007931508	,000000011269684053		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/S_tdPejHmN35SZIGXfTGxQ.png	,1	,1	
TMT000000007931498	,000000011269679366		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Ybw_97Jj0HbW7LUraNHTVg.png	,1	,1	
TMT000000007931506	,000000011269683791		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/GWS8sOwy1QXBS0cO4VAfbw.png	,1	,1	
TMT000000007931489	,000000011269673436		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/pigj-KcaDULcBPBqV7CSNQ.png	,1	,1	
TMT000000007931501	,000000011269681904		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/rBHwtWpUXKc76ZDW2Dxmbg.png	,1	,1	
TMT000000007931499	,000000011269679600		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/mb8hdhghVkuOQ5wm8o_nCg.png	,1	,1	
TMT000000007931407	,000000011219943145		,0010132171	,https://image.suning.com/uimg/sop/transparent/760123742116702434180941.png	,1	,1	
TMT000000007931259	,000000011269665396		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/okbgVV_of6n6CIneykoLzg.png	,1	,1	
TMT000000007931266	,000000011269672816		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/HCg93Gl8Ds83fi1dI0rqnQ.png	,1	,1	
TMT000000007931264	,000000011269669805		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/qLg3hYlLh7qnCUcNVZNJAw.png	,1	,1	
TMT000000007930928	,000000011269644476		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/xYp79j0SUVs_aMi1p2y9rQ.png	,1	,1	
TMT000000007930734	,000000011269632978		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/067P4seX86SwyARiW8N_zg.png	,1	,1	
TMT000000007930719	,000000011269639078		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/3WR0AEZgHF5aDoaWzjl6fQ.png	,1	,1	
TMT000000007930709	,000000011269634209		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/C1upztUqV_uteC7cf21iRg.png	,1	,1	
TMT000000007930706	,000000011269631021		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/O6Vy99s4Zr_rOgM6WWd2zw.png	,1	,1	
TMT000000007930733	,000000011269630948		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Djl4RMn6z7axHypOXuw2uA.png	,1	,1	
TMT000000007930716	,000000011269636960		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/cSrrHko86qNampgG36fxJg.png	,1	,1	
TMT000000007930739	,000000011269639969		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Ftx7w9aGkszA9JpnIySY5g.png	,1	,1	
TMT000000007930741	,000000011269640874		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/pBeFD4VYq59qvSwrOwRZ8Q.png	,1	,1	
TMT000000007930735	,000000011269635059		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/fjxExRvCs7atJTymYGYVZQ.png	,1	,1	
TMT000000007930708	,000000011269633281		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Q4fv5tnX_3MArIwKAoKQRg.png	,1	,1	
TMT000000007930711	,000000011269635992		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/KeCwBUWYetLqD-PvzTzRLw.png	,1	,1	
TMT000000007930712	,000000011269636408		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/JaTPRRUGfSV24gqvIaHTfQ.png	,1	,1	
TMT000000007930736	,000000011269636734		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/5aFhcKBfRbOuoco0QarlgQ.png	,1	,1	
TMT000000007930721	,000000011269639584		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/E07_DiuXr7tUtRmnQwJRcw.png	,1	,1	
TMT000000007930714	,000000011269636769		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/tUp5lSJxEiY5fIiayY2HyQ.png	,1	,1	
TMT000000007930710	,000000011269635431		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/JIqfw1uM0LcZHsxY93TZYg.png	,1	,1	
TMT000000007930705	,000000011269630557		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/BovMtQ2yRyhPDrJswVoJHw.png	,1	,1	
TMT000000007930738	,000000011269639407		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/1Qc2Pj0JqQGuKRonr7SD5A.png	,1	,1	
TMT000000007930740	,000000011269640618		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/iYdyT-ry91O8xaXQA628WA.png	,1	,1	
TMT000000007930726	,000000011269640449		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/xlZv8EQDAD5BPpD_GXRtrQ.png	,1	,1	
TMT000000007930707	,000000011269631694		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Lr4IVGqljdeI8gLs9B78gA.png	,1	,1	
TMT000000007930723	,000000011269640048		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/R6iA4t76qJ_XKHJ-HG0jag.png	,1	,1	
TMT000000007930703	,000000011269629792		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/l2zXVqWV9dkbv3d_dz5ldg.png	,1	,1	
TMT000000007930571	,000000011269620099		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/9p9eOl-fiqHauR9UxGZlzw.png	,1	,1	
TMT000000007930559	,000000011269624562		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/dxNfcaGuHqH2hYcaKAoEVQ.png	,1	,1	
TMT000000007930561	,000000011269626988		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/pRrVpuHhWJ3CO4hTI8O1ZA.png	,1	,1	
TMT000000007930570	,000000011269619529		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/x3YSBB8ZWcJ73_bmSxiXtQ.png	,1	,1	
TMT000000007930563	,000000011269627777		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/uR0GuOz-p0wefJSDT01ZYQ.png	,1	,1	
TMT000000007930565	,000000011269628916		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/4xmkIrvYi_9OBvmRr5wdKg.png	,1	,1	
TMT000000007930572	,000000011269621570		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/dCvn7kk6rqJA_Lb_o-SLlQ.png	,1	,1	
TMT000000007930542	,000000011269620689		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/48yHt4YxoiDDSGrmc8In7Q.png	,1	,1	
TMT000000007930573	,000000011269623239		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/W4nsGiIzQiVrB0qUwTCEdQ.png	,1	,1	
TMT000000007930550	,000000011269623051		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Vcy4weuZztl4fBnvJZRCeQ.png	,1	,1	
TMT000000007930574	,000000011269628052		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/IjNVSnVy_Mwvg2MbP58o9g.png	,1	,1	
TMT000000007930569	,000000011269618188		,0070492023	,http://uimgproxy.suning.cn/uimg1/sop/commodity/_mcUoPleOhP4A0a-9lOJTg.png	,1	,1	
TMT000000007930380	,000000011269613143		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/wCdLA0GuGyhFaOeDta52eA.png	,1	,1	
TMT000000007930385	,000000011269616025		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/htQm3GLYKaD9BLPBpAI3Ww.png	,1	,1	
TMT000000007930381	,000000011269613436		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/-GjByXINpyphmYo4aWLMCA.png	,1	,1	
TMT000000007930383	,000000011269614838		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/YmZepBO0g2wpbS69rptyjg.png	,1	,1	
TMT000000007930382	,000000011269613725		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/EsgT1ghNU3a8fg06QjzM2w.png	,1	,1	
TMT000000007930378	,000000011269612024		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/nFHviQ3vgbgWRjvTlOL35A.png	,1	,1	
TMT000000007930386	,000000011269616260		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/8lWQ5QH_B1krKm2hYmgg5Q.png	,1	,1	
TMT000000007930377	,000000011269611581		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/1oli3CbSx10x0VApp-9xgg.png	,1	,1	
TMT000000007930388	,000000011269616584		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/pgZdK4Asjn8IDssOAUHwUg.png	,1	,1	
TMT000000007930390	,000000011269616708		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/G4bxw3DW0m9KwKBRdVCAlQ.png	,1	,1	
TMT000000007930354	,000000011179221679		,0070179480	,https://image.suning.com/uimg/sop/transparent/794554911126143282232232.png	,1	,1	
TMT000000007930379	,000000011269612394		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/N-uqs2_0miPWEBA1e8_jvA.png	,1	,1	
TMT000000007930384	,000000011269615620		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/utqQP54EEyNhiTZilpporQ.png	,1	,1	
TMT000000007930389	,000000011269616650		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/BuWvBy5G2uS37M6Kko0w3A.png	,1	,1	
TMT000000007930387	,000000011269616491		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/WSulrYztkVPAGUk5oZDgsA.png	,1	,1	
TMT000000007930327	,000000010868987388		,0010162858	,https://image.suning.com/uimg/sop/transparent/204984985218359212387253.png	,1	,1	
TMT000000007930264	,000000011269607652		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/4onapXSeo_tNG9jUFM7piA.png	,1	,1	
TMT000000007930256	,000000011269605810		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/uDcymtuBZvrOVACAZXjAuA.png	,1	,1	
TMT000000007930253	,000000011269603361		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/a8Z4tbF7oqoDjCJPT1-4WQ.png	,1	,1	
TMT000000007930247	,000000011269601461		,0070500820	,http://uimgproxy.suning.cn/uimg1/sop/commodity/ot2Esi7A7-G8y1kYk3Ikaw.png	,1	,1	
TMT000000007930265	,000000011269608518		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/4cJ1s6hgIeqlDL-2zGmGFA.png	,1	,1	
TMT000000007930254	,000000011269603502		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/8PHnde9gl5enHp2-AyUPQg.png	,1	,1	
TMT000000007930250	,000000011269602577		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/a8pC0PKgCN346nrgg-TDKQ.png	,1	,1	
TMT000000007930251	,000000011269602709		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/_d20h-BIw3ByA4r17K4IrQ.png	,1	,1	
TMT000000007930261	,000000011269606716		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/bhlcUNI_InnGfNRvmkCT1w.png	,1	,1	
TMT000000007930258	,000000011269606355		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/REf6dfCM6j1z_frTVHt-Xw.png	,1	,1	
TMT000000007930255	,000000011269605197		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/O4IYZujBWEWKpzE6UjPBJw.png	,1	,1	
TMT000000007930248	,000000011269601995		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/MViz1WZZaY8upyqhA--4yA.png	,1	,1	
TMT000000007930252	,000000011269603001		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/3vISdQyvitF14xP20DVuag.png	,1	,1	
TMT000000007930249	,000000011269602333		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/8NDeEdB1P7oKSr6fII_IbA.png	,1	,1	
TMT000000007930257	,000000011269605965		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/L8FeXJ_4nWBcuS2UrZqZIA.png	,1	,1	
TMT000000007930263	,000000011269606858		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/Pduc5gswObJTNtl6KrtXXg.png	,1	,1	
TMT000000007930141	,000000011269599718		,0070500820	,http://uimgproxy.suning.cn/uimg1/sop/commodity/u5nxMY8aB5RXFnkaFeZDvw.png	,1	,1	
TMT000000007930143	,000000011269600108		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/tmyr4_T9ty95CwgmiEjAjw.png	,1	,1	
TMT000000007930137	,000000011269599311		,0070500820	,http://uimgproxy.suning.cn/uimg1/sop/commodity/YjGahC4B-S4tD8Up1T0Zyw.png	,1	,1	
TMT000000007930131	,000000011269596692		,0070500820	,http://uimgproxy.suning.cn/uimg1/sop/commodity/O-KUhFf9L4g28fe6Gh7nxQ.png	,1	,1	
TMT000000007930116	,000000011269593650		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/jyqn8ah8u9Ra8iNos8K7ew.png	,1	,1	
TMT000000007930115	,000000011269593517		,0070500820	,http://uimgproxy.suning.cn/uimg1/sop/commodity/N9ylEfmgUzneiHKq_ktDdQ.png	,1	,1	
TMT000000007930126	,000000011269595935		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/7xyJoVP-_pvSxDXMp8pFBg.png	,1	,1	
TMT000000007930114	,000000011269593457		,0070494032	,http://uimgproxy.suning.cn/uimg1/sop/commodity/SS7X8s8ITKfYro_c9_D3OQ.png	,1	,1	
